"loan_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","loan_status","purpose","title","zip_code","addr_state","dti","fico_range_low","fico_range_high","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","initial_list_status","total_pymnt","total_rec_prncp","total_rec_int","last_pymnt_amnt","last_fico_range_high","last_fico_range_low","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_inq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","year","loan_length","pull_length","credit_length"
13000,36,11.99,431.73,2,8,105951,10,0,48000,1,"0",3,10356,774,5,29.5,700,704,0,20,12336,33.4,39,1,14374.26,13000,1374.26,9625.23,714,710,0,37447,36900,7,2080,16810,37.5,120,104,3,3,0,4,8,0,8,13,8,12,14,16,22,13,20,5,97.4,37.5,68936,37447,26900,32036,2014,0.947945205479452,4.86575342465753,16.6520547945205
1500,36,18.92,54.93,4,19,13219,10,1,95000,1,"0",12,31802,697,42,8.38,660,664,2,12,11396,37.2,58,0,1977.162,1500,477.16,54.61,684,680,6908,73032,30600,6,6086,15168,25.6,123,256,2,2,5,2,2,10,5,8,5,24,13,9,40,8,12,4,81,40,110203,13435,20400,4703,2014,2.95068493150685,2.95068493150685,21.3972602739726
18225,36,10.64,593.57,2,7,118412,10,1,41000,1,"1",3,7955,405,34,19.26,695,699,0,16,29650,51.1,26,1,3030.17,1750.31,623.01,593.57,639,635,0,112649,58000,4,7510,18636,57,106,337,11,11,2,13,11,0,7,9,8,13,1,15,23,9,16,1,100,62.5,143500,29650,43300,0,2013,0.284931506849315,5.61643835616438,27.8191780821918
3500,36,12.99,117.92,3,11,71973,0,0,60000,1,"1",2,8261,312,10,16.5,675,679,1,7,3053,84.8,13,0,2616.76,1776.46,581.94,117.92,539,535,0,34021,3600,2,4860,540,82.6,148,200,1,1,0,1,1,0,3,4,4,5,6,5,7,4,7,1,100,75,49096,34021,3100,45496,2014,1.61917808219178,2.28493150684932,16.7287671232877
9600,36,18.49,349.43,4,17,84355,4,0,75000,2,"0",3,10356,54,30,10.13,660,664,1,11,9815,73.8,23,1,11048.73,9600,1448.73,7558.61,674,670,0,320698,13300,3,35633,855,84.5,68,100,2,2,2,14,2,0,2,5,2,6,3,8,17,5,11,1,100,100,334648,41412,5500,26625,2012,0.865753424657534,5.11780821917808,8.30958904109589
7125,36,14.09,243.83,2,10,74650,10,0,51000,3,"0",2,8444,786,5,33.39,685,689,1,5,2631,64.2,6,1,8700.35,7125,1575.35,1878.51,659,655,0,34341,4100,5,6868,1469,64.2,134,20,1,1,0,1,0,0,1,1,2,2,4,2,2,1,5,2,100,50,58826,34341,4100,54726,2012,2.36164383561644,6.36438356164384,11.1424657534247
8000,36,7.12,247.46,1,3,119123,3,0,95000,1,"0",6,20913,309,10,2.46,755,759,2,13,4519,12.8,14,0,8602.87,8000,602.87,5144.76,714,710,0,4519,35300,6,377,24781,15.4,45,86,2,2,0,15,0,0,6,6,9,9,1,13,13,6,13,2,100,0,35300,4519,29300,0,2014,1.2,3.28767123287671,7.22465753424658
10200,36,8.9,323.89,1,5,95265,0,1,31000,1,"0",2,8261,303,10,24.31,695,699,0,14,12687,46.6,27,1,11527.44,10200,1327.44,328.52,674,670,0,78073,27200,4,5577,1688,86.2,70,89,22,15,0,22,17,0,5,8,5,6,15,10,12,8,14,0,100,100,93313,78073,12200,66113,2014,2.36986301369863,2.53698630136986,7.47123287671233
28000,36,15.1,972.01,3,12,13431,2,1,150000,2,"0",3,10354,776,5,8.11,670,674,4,10,22034,61.5,29,1,33846.77,28000,5846.77,13436.15,694,690,0,815046,35800,1,90561,13875,49.5,120,225,22,22,3,22,1,1,3,4,7,13,3,8,22,4,10,0,86,16.7,855920,25046,27500,30120,2013,1.78082191780822,2.11506849315069,18.6520547945205
3000,36,11.67,99.18,2,9,73890,7,0,50000,1,"0",2,8261,84,33,12.15,730,734,0,14,7241,17,39,0,3570.083,3000,570.08,98.78,719,715,0,54161,40500,10,3869,14682,2.3,221,120,1,1,0,1,13,0,3,8,4,9,18,10,21,8,14,5,93.7,0,88769,54161,17900,48269,2014,2.95068493150685,4.44657534246575,18.4821917808219
20000,36,10.99,654.68,2,7,41647,5,1,60000,2,"0",3,24071,444,22,24.61,690,694,3,16,19125,42,34,1,21904.11,20000,1904.11,14706.86,794,790,0,173390,45500,7,11559,18188,48,118,144,10,6,2,10,5,0,5,8,5,12,10,10,22,8,16,2,100,40,216089,49046,35000,44700,2013,0.947945205479452,5.03287671232877,12.0602739726027
6150,36,17.57,221.02,4,17,126729,10,1,88367,3,"0",4,17327,854,46,30.07,660,664,0,16,11795,88.7,35,1,7927.88,6150,1777.88,1076.26,699,695,143,403536,13300,3,25221,863,93,202,226,11,11,4,11,20,0,7,9,7,13,11,10,19,9,16,1,76.5,100,450053,53888,12300,69009,2014,2.61369863013699,5.02739726027397,31.158904109589
25000,60,13.98,581.45,3,13,123142,10,1,90000,1,"0",2,8261,830,5,19.44,715,719,0,12,30032,65.9,33,0,28843.1,25000,3843.1,21284.25,694,690,0,301174,45600,6,25098,5965,78.8,126,171,11,11,3,11,14,0,4,6,5,14,7,9,23,6,12,1,100,60,344235,55277,28200,43192,2014,1.11506849315068,1.11506849315068,14.3068493150685
5325,36,17.1,190.12,3,15,131078,0,0,28000,1,"0",3,7400,491,23,10.12,680,684,0,10,7208,89,17,1,6421.82,5325,1096.82,3380,659,655,0,51755,8100,7,5176,32,99.3,88,59,20,14,0,34,20,0,2,4,2,2,10,5,7,4,10,0,100,100,52656,51755,4700,44556,2013,1.36164383561644,1.44657534246575,7.39178082191781
20000,36,14.99,693.21,3,15,17606,3,1,70000,3,"1",3,10356,84,33,28.6,660,664,0,32,18886,76.8,45,0,3494.84,2272.96,1221.88,738.66,599,595,0,124848,24600,19,4027,2602,85,219,80,9,0,0,12,11,0,8,16,8,11,22,17,23,16,32,5,100,62.5,139747,124848,17300,115147,2014,0.361643835616438,3.78356164383562,18.4
18550,60,13.66,428.37,3,13,90636,10,0,90000,2,"0",3,10356,312,10,12.8,660,664,1,10,3824,22,25,0,23856.76,18550,5306.76,11033.81,714,710,0,47827,17400,8,5314,10112,25.6,127,193,10,6,1,10,4,5,4,6,5,8,12,8,12,6,9,2,73.9,0,63914,47827,13600,46514,2014,2.53150684931507,3.95068493150685,16.1452054794521
16000,36,7.62,498.59,1,3,118992,5,1,122000,1,"0",2,10357,774,5,12.47,695,699,0,13,77860,71.7,30,0,17978.78,16000,1978.78,506.09,684,680,106,412913,97400,2,34409,8160,74,177,203,17,17,3,17,23,0,4,5,6,10,11,9,16,5,13,0,93,33.3,465381,95389,31400,37881,2013,2.95068493150685,3.11780821917808,16.8109589041096
20000,60,10.99,434.75,2,8,40588,3,1,120000,2,"0",3,10356,314,10,15.3,715,719,0,16,15071,21.9,38,0,24730.85,20000,4730.85,10849.38,699,695,56,248963,68700,7,16598,24157,23.1,133,171,8,7,3,8,16,0,5,8,7,10,13,13,22,8,16,2,84.2,0,326111,60810,31400,58661,2014,2.6986301369863,2.6986301369863,14.3123287671233
13375,60,15.61,322.49,3,14,105458,0,1,70000,2,"0",3,10354,745,4,27.36,700,704,0,10,25991,49,33,1,14869.18,13375,1494.18,12289.28,764,760,0,60313,53000,4,6701,26609,49.4,133,134,10,8,1,30,14,0,6,6,6,18,8,8,24,6,10,2,97,33.3,93780,60313,52600,40780,2014,0.695890410958904,4.1972602739726,11.3123287671233
3000,36,15.88,105.3,3,14,85351,5,1,31850,3,"0",3,26820,318,10,17.29,670,674,1,19,9881,39.4,35,1,3790.501,3000,790.5,105,669,665,0,18978,25100,13,1265,12307,40,129,284,1,1,3,10,4,1,6,8,10,17,3,18,29,8,19,5,96,22.2,38100,18978,20500,13000,2013,2.95068493150685,5.2027397260274,23.4794520547945
9600,36,7.12,296.95,1,3,49160,6,1,130000,2,"0",2,8261,528,15,5.82,660,664,0,10,7186,76.4,27,0,9988.09,9600,388.09,2909.44,674,670,0,29491,9400,2,3686,2114,77.3,239,395,24,12,2,24,12,0,6,6,6,11,5,9,19,6,9,1,95.5,66.7,34630,29491,9300,25230,2014,0.613698630136986,4.2027397260274,32.9890410958904
4600,36,18.25,166.88,4,18,72785,8,1,59500,2,"0",3,10356,336,2,5.77,675,679,1,6,4182,54.3,12,0,5520.19,4600,920.19,3183.87,644,640,626,5098,7700,7,850,2318,59.3,128,18,2,2,1,2,2,1,2,3,3,3,6,4,4,3,6,4,91.7,33.3,9650,5098,5700,1950,2014,1.1972602739726,4.86575342465753,25.9013698630137
23200,36,13.11,782.93,2,9,75972,10,1,66000,3,"0",3,4127,24,29,29.85,690,694,0,11,33133,81.2,36,0,28142.59,23200,4942.59,3088.83,709,705,0,69153,40500,2,6287,1343,97.2,201,206,6,6,4,64,20,0,6,8,6,11,17,8,15,8,11,1,100,100,92572,69153,32500,52072,2013,2.6958904109589,5.95068493150685,16.986301369863
4950,36,13.65,168.34,3,11,99893,0,0,1e+05,3,"0",3,10356,795,5,19.17,685,689,1,22,16949,47.7,38,0,5728.58,4950,778.58,1530.12,564,560,0,88480,35500,14,4213,10064,53.6,129,95,9,5,0,10,5,0,2,3,4,5,21,8,11,3,22,6,100,25,119893,88480,21700,84393,2014,1.61917808219178,2.70684931506849,10.8931506849315
7000,36,9.49,224.2,2,7,114131,10,1,106000,1,"0",2,8261,671,42,9.89,660,664,0,9,4879,37.8,47,1,7633.67,7000,633.67,22.59,689,685,5071,221426,12900,8,27678,4120,52.1,159,203,11,2,6,11,2,3,4,5,4,14,21,7,20,5,9,4,84.8,0,231787,43889,8600,38807,2014,1.11780821917808,3.28219178082192,16.9780821917808
35000,36,11.99,1162.34,2,8,130032,8,1,169200,3,"0",2,8261,583,17,5.82,720,724,0,9,32357,52.4,26,1,41808.45,35000,6808.45,4613.57,714,710,0,559765,61700,2,62196,29343,52.4,140,288,30,6,7,30,7,0,4,4,6,9,7,6,12,4,9,2,92.3,33.3,617405,32357,61700,0,2014,2.7041095890411,4.86575342465753,24.0684931506849
10250,36,16.29,361.83,3,14,19692,10,0,30000,3,"0",3,10400,796,5,33.14,695,699,1,19,12948,49,30,0,11907.41,10250,1657.41,7206.31,769,765,0,41988,26400,7,2210,8016,53.9,23,96,9,2,0,12,2,0,7,10,12,21,2,18,28,10,19,4,100,16.7,55724,41988,17400,29324,2013,1.10958904109589,6.11232876712329,7.97260273972603
22500,36,11.99,747.22,2,8,114736,2,1,150000,1,"0",4,17327,851,46,19.13,735,739,1,20,13449,27.2,44,0,24149.39,22500,1649.39,18918.85,739,735,643,651165,49500,6,32558,28769,31.7,140,153,19,5,2,19,4,0,4,5,5,5,35,7,7,5,20,2,100,20,720190,122638,42100,133598,2014,0.616438356164384,1.61643835616438,12.8109589041096
2000,36,12.49,66.9,2,10,125538,10,1,25000,1,"0",12,31802,741,4,10.8,665,669,1,4,1413,42.8,26,0,2408.298,2000,408.3,66.8,709,705,0,4353,3300,4,1088,1645,39.1,165,218,6,6,6,7,6,1,2,3,2,8,7,3,13,3,4,3,95.2,0,7515,4353,2700,4215,2014,2.95068493150685,4.6986301369863,18.2301369863014
10000,36,14.16,342.56,3,12,63821,2,1,59200,2,"0",6,20913,731,43,30.04,670,674,0,4,1041,45.3,17,1,11287.29,10000,1287.29,7519.13,714,710,0,65344,2300,4,16336,474,40.7,126,88,5,5,1,19,11,3,1,2,1,3,11,2,4,2,4,2,76.5,0,74014,65344,800,71714,2014,0.947945205479452,1.03013698630137,10.558904109589
9000,36,9.71,289.19,2,6,144469,10,1,62000,1,"0",3,10356,266,39,21.86,720,724,2,11,21003,53.2,19,1,10410.46,9000,1410.46,288.8,754,750,0,157595,39500,0,14327,2811,73.5,64,596,35,32,4,48,2,1,2,8,2,4,2,8,12,8,11,0,88,50,191656,35673,10600,22584,2013,2.95068493150685,5.53150684931507,49.9205479452055
16000,60,12.49,359.89,2,10,44756,2,1,225000,1,"0",3,10356,25,29,11.87,685,689,0,9,21446,79.4,37,1,20598.32,16000,4598.32,8002.17,724,720,191,449792,27000,1,49977,1575,85.8,132,227,26,12,1,26,23,0,2,6,2,18,5,6,29,6,9,1,100,50,495868,62382,11100,4800,2014,2.95068493150685,4.61643835616438,18.9808219178082
24000,60,15.61,578.68,4,16,9701,6,1,96000,2,"0",3,10356,16,20,21.04,675,679,0,12,11328,66.2,27,0,31849.8,24000,7849.8,14489.4,754,750,0,314869,17100,5,26239,1719,86,200,195,9,6,2,34,9,2,4,6,4,8,11,7,14,6,12,2,85.2,50,358759,88048,12300,108481,2014,2.53972602739726,4.28767123287671,16.8109589041096
35000,36,8.39,1103.09,1,5,97357,3,1,201067.2,2,"0",2,8261,771,32,19.25,715,719,0,14,29267,67.3,48,1,39600.83,35000,4600.83,6508.13,699,695,0,669299,43500,8,47807,8044,72.3,141,440,7,2,9,14,7,0,5,8,5,10,18,8,20,8,14,3,100,40,737050,110931,29000,123550,2014,2.53150684931507,4.44657534246575,36.827397260274
20000,60,15.31,479.06,3,12,103989,10,1,61000,3,"0",3,11196,163,37,29.78,695,699,0,11,38328,87.3,24,1,25726.88,20000,5726.88,13757.77,759,755,0,155463,43900,2,14133,3633,91.3,127,373,26,14,3,26,17,0,7,8,7,11,7,8,14,8,11,0,100,85.7,186021,66720,41600,48021,2013,2.11506849315069,5.2027397260274,30.7369863013699
25000,60,12.99,568.7,2,10,69795,10,1,155000,1,"0",2,8261,100,33,8.58,720,724,1,9,21533,43.9,40,0,33574.84,25000,8574.84,7983.34,734,730,0,385379,49100,5,48172,17192,49.4,242,250,7,7,9,15,5,0,3,6,3,10,8,7,23,6,9,2,97.5,66.7,428829,30849,34000,19729,2014,3.78356164383562,3.78356164383562,20.9808219178082
28000,60,18.99,726.19,5,21,119385,10,1,124000,2,"0",3,10356,640,35,21.52,700,704,2,11,27827,97.6,30,0,43341.7,28000,15341.7,5579.82,664,660,0,247461,28500,3,22496,1290,92.6,264,160,14,3,1,14,3,0,3,5,3,5,18,5,11,5,10,2,76.7,100,284294,139472,17400,122794,2014,4.45479452054794,4.45479452054794,22.0657534246575
16000,60,17.86,405.08,4,20,129295,2,0,55000,2,"0",3,10356,669,42,25.72,685,689,0,18,8191,34.1,29,0,23516.12,16000,7516.12,6518.64,709,705,0,47594,24000,6,2975,9009,47.6,86,108,22,2,0,22,19,1,3,3,5,5,19,8,8,3,18,2,96.4,0,73631,47594,17200,47840,2014,3.53150684931507,4.27945205479452,9.05753424657534
27650,60,18.99,717.11,5,21,51365,6,1,66000,1,"1",3,10356,486,47,19.35,685,689,0,11,13704,59.6,31,1,12723.14,2052.23,2967.54,717.11,569,565,0,87690,23000,3,7972,183,98.6,188,139,7,7,3,7,7,0,3,6,3,10,11,8,17,6,11,2,96.8,100,118058,28373,12900,33058,2014,0.534246575342466,4.78356164383562,15.7260273972603
1850,36,15.61,64.69,3,15,100206,1,1,28000,1,"0",3,10356,573,24,18.35,670,674,0,11,5460,91,24,1,1920.61,1850,70.61,1791.23,649,645,0,17430,6000,5,1584,629,91,153,178,4,4,1,4,8,0,7,9,14,17,3,9,20,9,11,4,88,100,41109,5615,4400,2015,2014,0.2,4.03561643835616,14.8958904109589
18000,60,16.29,440.51,4,17,33505,10,1,65000,2,"1",3,10356,444,22,33.7,685,689,0,19,45663,94.3,25,0,4829.32,2310.35,2518.97,440.51,499,0,0,56354,48400,3,2966,888,97.5,133,197,22,13,0,22,19,0,12,16,12,16,2,18,23,16,19,0,100,100,60400,56354,35300,12000,2014,0.865753424657534,4.36438356164384,16.4821917808219
6000,36,11.14,196.84,2,7,53670,2,0,61000,3,"0",6,3364,533,15,11.59,790,794,5,6,1832,6.9,10,1,7085.829,6000,1085.83,196.42,789,785,0,27298,26666,5,4550,23134,7.3,16,84,17,16,0,17,1,0,3,3,4,7,1,5,9,3,6,0,100,0,57628,27298,24966,30962,2013,2.95068493150685,3.2,6.97534246575342
13000,60,20.5,348.05,5,21,105624,7,1,42000,2,"0",3,10356,767,32,22.26,680,684,1,18,12959,64.8,26,0,20764.65,13000,7764.65,2318,729,725,97,130080,20000,10,7652,1579,81.4,265,128,1,1,1,10,1,0,7,12,9,12,7,15,18,12,18,5,100,62.5,144038,39582,8500,26328,2014,4.44657534246575,4.44657534246575,22.1534246575342
35000,36,12.85,1176.77,2,9,115378,7,1,280000,3,"0",3,10356,700,6,8.85,700,704,0,9,34349,52.6,32,0,40322.03,35000,5322.03,21493.71,669,665,0,571536,65300,5,63504,30951,52.6,159,155,17,9,2,17,9,0,3,3,5,16,9,5,19,3,9,2,93.1,20,625337,72938,65300,46184,2014,1.44383561643836,5.11232876712329,13.3123287671233
7200,36,12.12,239.56,2,8,36280,10,1,134000,1,"0",4,17769,18,20,10.53,695,699,3,12,10369,78,38,1,8623.983,7200,1423.98,242.85,704,700,4986,313828,13300,4,28530,943,88.4,139,261,10,6,5,10,6,1,3,5,3,7,21,6,12,5,12,3,83,66.7,351757,64298,8100,52457,2012,2.94794520547945,6.44657534246575,21.4876712328767
19075,36,12.99,642.63,2,9,118536,6,1,145000,3,"0",3,12277,768,32,6.28,705,709,1,6,8608,84.4,14,1,21517.01,19075,2442.01,13163.56,499,0,0,235090,10200,3,39182,1592,84.4,53,97,12,4,1,12,2,0,3,3,3,8,5,3,8,3,6,3,100,66.7,256278,28889,10200,29002,2013,1.11506849315068,4.28767123287671,8.13972602739726
28200,60,17.27,704.95,3,15,24629,5,1,64000,3,"0",2,6322,794,5,17.96,685,689,0,12,28590,58.8,14,1,30569.76,28200,2369.76,27046.79,699,695,0,245903,48600,2,20492,15705,57.9,67,164,11,11,1,11,7,0,6,8,7,7,3,10,10,8,12,2,100,57.1,291887,35877,37300,18287,2013,0.449315068493151,5.7041095890411,13.5616438356164
22050,36,16.99,786.04,4,18,33527,6,1,60000,3,"1",3,10356,734,43,24.54,710,714,1,10,4314,13.4,26,1,2358.12,1441.77,916.35,786.04,619,615,0,142329,32300,6,14233,20034,15.1,112,126,5,2,4,5,5,0,2,4,5,5,13,8,9,4,10,3,100,0,171945,142329,23600,139645,2014,0.197260273972603,2.36986301369863,10.5616438356164
35000,36,8.39,1103.09,1,5,113683,8,1,97000,3,"0",2,8261,673,42,9.25,730,734,0,5,36726,82.7,17,0,39660.08,35000,4660.08,5464.29,814,810,0,185514,44400,2,37103,7674,82.7,169,186,65,11,4,65,12,0,2,2,3,6,7,3,6,2,5,1,100,66.7,201700,36726,44400,0,2014,2.61643835616438,2.78356164383562,15.6438356164384
14100,60,22.15,390.64,5,25,7702,7,1,70000,3,"1",3,10356,296,10,33.98,660,664,0,18,12028,57.3,38,0,14395.84,6091.37,7173.04,390.64,594,590,2256,314123,21000,14,17451,2022,76.2,129,113,7,7,2,11,7,6,6,12,7,15,9,15,25,12,18,4,75.8,71.4,348323,72997,8500,81852,2014,2.78356164383562,3.28767123287671,42.7452054794521
25000,60,13.11,570.24,2,9,124770,10,0,102600,3,"0",3,10356,70,30,15.61,745,749,0,10,20500,64.9,27,1,34214.03,25000,9214.03,569.87,619,615,0,27094,66600,3,3010,45800,65.5,146,341,1,1,0,1,21,0,4,4,6,13,7,8,20,4,10,1,100,33.3,104164,27094,66300,37564,2012,4.95068493150685,5.28493150684931,28.0712328767123
25000,36,15.31,870.44,3,12,5475,1,1,130000,3,"0",3,11897,738,4,15.56,675,679,1,11,82039,75.5,30,1,31335.53,25000,6335.53,870.13,704,700,0,463370,85400,2,46337,2372,88.2,132,227,20,4,6,20,5,0,5,7,6,11,7,9,17,7,11,1,100,80,470546,89206,20100,9946,2013,2.95068493150685,3.28493150684932,18.7315068493151
6000,36,10.49,194.99,2,8,18680,0,1,27000,1,"0",3,10356,50,7,13.33,715,719,0,17,5402,20.4,28,1,6924.251,6000,924.25,2247.99,749,745,0,7354,26500,6,490,11806,31.4,154,228,2,2,0,12,7,0,5,6,8,10,6,15,21,6,17,3,96.4,12.5,28500,7354,17200,2000,2014,2.03561643835616,4.1972602739726,19.0657534246575
35000,36,15.22,1217.07,3,13,45799,4,1,130000,3,"0",2,9632,57,30,6.44,680,684,0,7,25165,65.6,9,1,40473.07,35000,5473.07,534.15,699,695,0,308032,38370,4,44005,11205,69.2,21,68,12,6,1,12,8,0,4,4,5,6,1,6,7,4,7,2,100,40,323117,25165,36370,0,2013,1.6958904109589,5.53150684931507,5.63835616438356
15000,36,12.99,505.34,3,12,80128,1,0,45000,2,"0",3,10356,671,42,15.09,660,664,0,7,2625,54.7,28,1,16190.72,15000,1190.72,12664.16,759,755,31932,47144,4800,1,6735,1583,36.7,191,154,12,12,0,90,10,4,1,3,1,5,21,3,7,3,7,1,85.2,0,62850,47144,2500,58050,2014,0.610958904109589,3.61369863013699,15.9808219178082
16000,60,13.35,366.93,3,12,44756,10,1,90000,1,"0",2,8261,533,15,15.55,690,694,2,12,6345,44.1,37,0,19211.42,16000,3211.42,12239.75,669,665,0,391653,14400,4,39165,4599,55.3,127,292,0,0,5,6,0,5,2,3,3,11,9,7,21,3,12,4,86.5,50,428464,49523,10300,53892,2014,1.61643835616438,4.61643835616438,24.4027397260274
3500,36,15.31,121.87,3,14,30936,10,1,42000,1,"1",2,8261,439,16,18.54,670,674,0,13,19303,57.8,25,0,1981.75,1084.36,499.95,121.87,509,505,0,101089,33400,8,7776,6082,65.6,149,125,11,11,2,11,11,0,7,10,7,15,4,11,19,10,13,3,100,85.7,124008,22895,17700,7323,2014,1.10958904109589,2.95068493150685,12.4794520547945
4800,36,13.67,163.29,2,10,54244,5,1,42000,1,"0",3,3941,330,2,23.34,690,694,0,10,10360,62.4,29,1,5839.88,4800,1039.88,1004.47,719,715,0,180932,16600,4,18093,1995,81.9,157,159,4,4,1,4,13,0,3,4,3,4,22,5,6,4,10,1,100,66.7,201253,75168,11000,71736,2013,2.44931506849315,3.61643835616438,13.1424657534247
21000,60,16.99,521.8,4,18,139771,2,1,2e+05,2,"0",3,10356,166,37,14.18,705,709,1,8,44520,94.7,44,0,26204.3,21000,5204.3,16811.9,739,735,0,355781,47000,5,50826,2480,94.7,173,137,14,10,6,14,4,0,3,3,4,14,18,4,20,3,8,2,100,100,385880,115031,47000,80603,2014,1.53698630136986,2.95068493150685,14.4739726027397
6000,36,14.49,206.5,3,14,110149,10,1,55000,1,"1",3,10356,62,30,27.06,665,669,0,12,12517,41.9,29,0,5369,4065.9,1303.1,206.5,509,505,0,259312,29900,4,23574,16783,42.7,164,118,4,4,4,4,21,1,6,6,6,9,10,9,15,6,11,2,89.7,57.1,301018,44765,29300,48963,2014,2.2027397260274,2.45479452054795,13.7260273972603
35000,60,16.29,856.54,4,17,107938,10,1,80000,3,"0",2,8261,598,17,33.84,700,704,0,9,21853,32.6,30,0,46253.16,30096.83,16156.33,856.54,704,700,0,143828,67000,5,15981,27842,33.7,240,172,21,3,3,145,3,0,2,5,2,6,18,5,9,5,9,2,96.7,50,197705,81979,42000,65823,2014,4.44657534246575,4.44657534246575,20.1506849315068
24000,60,23.1,677.96,5,24,96945,7,1,70272,2,"0",3,15330,254,27,25.85,660,664,0,17,41106,78.5,28,0,40719.01,24000,16719.01,719.37,639,635,0,60038,52373,4,3532,3003,80.2,128,183,5,5,0,5,9,0,9,16,9,13,7,16,21,16,17,2,100,77.8,74711,60038,15200,22338,2013,4.95068493150685,5.28767123287671,15.1452054794521
20950,36,16.29,739.55,4,17,91971,7,1,250000,2,"0",11,2862,834,5,6.91,665,669,1,13,9375,33.6,35,1,26673.5,20950,5723.5,2935.48,649,645,0,42354,27900,5,3258,10019,43.4,130,157,5,5,2,11,5,0,3,7,3,11,13,9,19,7,12,3,100,33.3,83110,42354,17700,55064,2014,2.6986301369863,4.11780821917808,13.2301369863014
6000,36,12.99,202.14,2,9,100143,3,1,38000,3,"0",3,11019,731,43,2.5,675,679,0,12,2240,14.1,29,1,6630.13,6000,630.13,6.88,714,710,4663,191368,15900,6,17397,591,40.9,159,178,6,6,4,49,11,6,1,3,1,9,8,7,17,3,12,4,81.5,0,250400,13240,1000,11000,2013,0.947945205479452,5.2027397260274,14.8958904109589
9000,36,6.49,275.81,1,2,110395,0,1,132000,1,"0",2,8261,533,15,7.39,735,739,4,19,5350,8.7,44,0,9905.766,9000,905.77,1907.28,799,795,0,325090,61700,7,17110,53725,8.5,145,148,5,5,12,5,5,1,2,4,8,11,10,10,15,4,19,2,97.6,0,427886,73460,58700,68409,2014,2.45479452054795,4.78356164383562,12.3890410958904
8000,36,6.62,245.63,1,2,16068,9,1,150000,3,"0",3,10356,790,5,19.14,710,714,0,16,20701,49.6,29,1,8842.649,8000,842.65,245.59,674,670,161,576695,41700,8,38446,2893,85.4,156,213,9,9,2,9,18,1,5,9,5,10,5,13,21,9,16,2,93,100,673955,73039,19800,47116,2013,2.95068493150685,4.03561643835616,17.5616438356164
9325,36,18.75,340.64,4,18,91499,10,0,28000,1,"0",3,10356,553,15,19.5,670,674,1,7,12079,80,11,1,12263.03,9325,2938.03,340.63,659,655,0,18786,15100,3,2684,294,97.1,172,80,4,4,0,4,4,0,4,6,4,4,5,6,6,6,7,1,100,100,29906,18786,10300,14806,2013,2.95068493150685,5.78356164383562,14.2301369863014
13000,36,13.53,441.35,2,10,107819,2,1,82000,1,"0",3,3938,317,10,18.21,665,669,1,13,19422,61.1,36,0,14531.09,13000,1531.09,9676.24,714,710,0,53759,31800,4,4135,613,94.3,170,116,1,1,5,26,3,0,3,8,3,7,15,10,16,8,13,4,100,100,74619,53759,10800,42819,2013,1.03287671232877,3.86849315068493,14.2301369863014
14500,60,17.56,364.75,4,16,67539,10,1,40289,3,"0",3,10356,680,42,33.72,685,689,1,8,19332,71.9,21,1,19240.23,14500,4740.23,10081.23,679,675,0,151389,26900,6,18924,5624,75,114,140,9,7,4,13,5,0,3,5,3,6,6,5,11,5,8,2,100,66.7,169934,63832,22500,50234,2013,2.2,4.86575342465753,11.5561643835616
24000,60,18.25,612.72,4,18,17769,4,0,135000,2,"1",3,10356,661,42,10.5,660,664,1,14,5975,83,23,1,9454.26,2370.03,3144.45,612.72,509,505,0,171166,7200,4,12226,850,87.5,134,124,29,4,2,30,5,0,6,7,6,7,10,8,10,7,14,2,95,100,208276,38017,6800,42315,2014,0.701369863013699,2.45205479452055,11.3068493150685
7200,36,8.39,226.92,1,5,93792,10,0,76000,2,"1",2,8261,354,25,6.32,695,699,1,4,18620,67.5,15,1,4992.24,4183.7,808.54,226.92,589,585,0,18620,27600,3,4655,8479,65.4,164,175,11,11,0,11,0,0,2,3,3,6,8,4,7,3,4,1,100,66.7,27600,18620,24500,0,2014,1.78356164383562,2.45479452054795,14.7287671232877
5000,36,6.49,153.23,1,2,100422,5,0,65000,1,"0",2,8261,533,15,9.55,750,754,0,10,17673,31,15,0,5411.19,5000,411.19,2258.49,784,780,0,17673,57000,6,1964,36027,32.9,172,158,4,4,0,4,10,0,5,5,6,7,3,9,11,5,10,2,100,0,57063,17673,53700,0,2014,1.6986301369863,1.6986301369863,14.3945205479452
